"","time","treatment","temperature","nutrients","dissimilarity","divergence","species","composition","richness"
"8175",24,"Tmp_18_21_Nut0.75",21,0.75,1.03305551554945,0.303618224881367,"Colpidium_Paramecium_Spirostomum","CPS",3
"8176",24,"Tmp_22_25_Nut0.01",25,0.01,1.12860745413329,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8177",24,"Tmp_22_25_Nut0.35",25,0.35,1.16538086184455,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8178",24,"Tmp_22_25_Nut0.75",25,0.75,1.16771298344492,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8179",24,"Tmp_25_28_Nut0.01",28,0.01,1.32369916945899,0.193325346213986,"Colpidium_Paramecium_Spirostomum","CPS",3
"8180",24,"Tmp_25_28_Nut0.35",28,0.35,1.5428374096363,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8181",24,"Tmp_25_28_Nut0.75",28,0.75,1.81335071818294,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8182",25,"Tmp_18_21_Nut0.01",18,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8183",25,"Tmp_18_21_Nut0.35",18,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8184",25,"Tmp_18_21_Nut0.75",18,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8185",25,"Tmp_22_25_Nut0.01",22,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8186",25,"Tmp_22_25_Nut0.35",22,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8187",25,"Tmp_22_25_Nut0.75",22,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8188",25,"Tmp_25_28_Nut0.01",25,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8189",25,"Tmp_25_28_Nut0.35",25,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8190",25,"Tmp_25_28_Nut0.75",25,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8191",26,"Tmp_18_21_Nut0.01",18,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8192",26,"Tmp_18_21_Nut0.35",18,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8193",26,"Tmp_18_21_Nut0.75",18,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8194",26,"Tmp_22_25_Nut0.01",22,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8195",26,"Tmp_22_25_Nut0.35",22,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8196",26,"Tmp_22_25_Nut0.75",22,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8197",26,"Tmp_25_28_Nut0.01",25,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8198",26,"Tmp_25_28_Nut0.35",25,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8199",26,"Tmp_25_28_Nut0.75",25,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8200",27,"Tmp_18_21_Nut0.01",18,0.01,1.04505808844971,0.615353399384455,"Colpidium_Paramecium_Spirostomum","CPS",3
"8201",27,"Tmp_18_21_Nut0.35",18,0.35,1.01890258381855,0.182728067231945,"Colpidium_Paramecium_Spirostomum","CPS",3
"8202",27,"Tmp_18_21_Nut0.75",18,0.75,1.00794784264087,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8203",27,"Tmp_22_25_Nut0.01",22,0.01,1.09784783122872,0.00800554243409014,"Colpidium_Paramecium_Spirostomum","CPS",3
"8204",27,"Tmp_22_25_Nut0.35",22,0.35,1.01624855953718,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8205",27,"Tmp_22_25_Nut0.75",22,0.75,1.0392821075173,0.124779772729668,"Colpidium_Paramecium_Spirostomum","CPS",3
"8206",27,"Tmp_25_28_Nut0.01",25,0.01,1.12860745413329,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8207",27,"Tmp_25_28_Nut0.35",25,0.35,1.16538086184455,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8208",27,"Tmp_25_28_Nut0.75",25,0.75,1.16771298344492,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8209",28,"Tmp_18_21_Nut0.01",21,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8210",28,"Tmp_18_21_Nut0.35",21,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8211",28,"Tmp_18_21_Nut0.75",21,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8212",28,"Tmp_22_25_Nut0.01",25,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8213",28,"Tmp_22_25_Nut0.35",25,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8214",28,"Tmp_22_25_Nut0.75",25,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8215",28,"Tmp_25_28_Nut0.01",28,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8216",28,"Tmp_25_28_Nut0.35",28,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8217",28,"Tmp_25_28_Nut0.75",28,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8218",29,"Tmp_18_21_Nut0.01",21,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8219",29,"Tmp_18_21_Nut0.35",21,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8220",29,"Tmp_18_21_Nut0.75",21,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8221",29,"Tmp_22_25_Nut0.01",25,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8222",29,"Tmp_22_25_Nut0.35",25,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8223",29,"Tmp_22_25_Nut0.75",25,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8224",29,"Tmp_25_28_Nut0.01",28,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8225",29,"Tmp_25_28_Nut0.35",28,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8226",29,"Tmp_25_28_Nut0.75",28,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8227",30,"Tmp_18_21_Nut0.01",21,0.01,1.05745431242317,0.00700459723224828,"Colpidium_Paramecium_Spirostomum","CPS",3
"8228",30,"Tmp_18_21_Nut0.35",21,0.35,1.00113948707524,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8229",30,"Tmp_18_21_Nut0.75",21,0.75,1.03305551554945,0.303618224881367,"Colpidium_Paramecium_Spirostomum","CPS",3
"8230",30,"Tmp_22_25_Nut0.01",25,0.01,1.12860745413329,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8231",30,"Tmp_22_25_Nut0.35",25,0.35,1.16538086184455,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8232",30,"Tmp_22_25_Nut0.75",25,0.75,1.16771298344492,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8233",30,"Tmp_25_28_Nut0.01",28,0.01,1.32369916945899,0.193325346213986,"Colpidium_Paramecium_Spirostomum","CPS",3
"8234",30,"Tmp_25_28_Nut0.35",28,0.35,1.5428374096363,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8235",30,"Tmp_25_28_Nut0.75",28,0.75,1.81335071818294,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8236",31,"Tmp_18_21_Nut0.01",18,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8237",31,"Tmp_18_21_Nut0.35",18,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8238",31,"Tmp_18_21_Nut0.75",18,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8239",31,"Tmp_22_25_Nut0.01",22,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8240",31,"Tmp_22_25_Nut0.35",22,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8241",31,"Tmp_22_25_Nut0.75",22,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8242",31,"Tmp_25_28_Nut0.01",25,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8243",31,"Tmp_25_28_Nut0.35",25,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8244",31,"Tmp_25_28_Nut0.75",25,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8245",32,"Tmp_18_21_Nut0.01",18,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8246",32,"Tmp_18_21_Nut0.35",18,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8247",32,"Tmp_18_21_Nut0.75",18,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8248",32,"Tmp_22_25_Nut0.01",22,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8249",32,"Tmp_22_25_Nut0.35",22,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8250",32,"Tmp_22_25_Nut0.75",22,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8251",32,"Tmp_25_28_Nut0.01",25,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8252",32,"Tmp_25_28_Nut0.35",25,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8253",32,"Tmp_25_28_Nut0.75",25,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8254",33,"Tmp_18_21_Nut0.01",18,0.01,1.04505808844971,0.615353399384455,"Colpidium_Paramecium_Spirostomum","CPS",3
"8255",33,"Tmp_18_21_Nut0.35",18,0.35,1.01890258381855,0.182728067231945,"Colpidium_Paramecium_Spirostomum","CPS",3
"8256",33,"Tmp_18_21_Nut0.75",18,0.75,1.00794784264087,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8257",33,"Tmp_22_25_Nut0.01",22,0.01,1.09784783122872,0.00800554243409014,"Colpidium_Paramecium_Spirostomum","CPS",3
"8258",33,"Tmp_22_25_Nut0.35",22,0.35,1.01624855953718,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8259",33,"Tmp_22_25_Nut0.75",22,0.75,1.0392821075173,0.124779772729668,"Colpidium_Paramecium_Spirostomum","CPS",3
"8260",33,"Tmp_25_28_Nut0.01",25,0.01,1.12860745413329,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8261",33,"Tmp_25_28_Nut0.35",25,0.35,1.16538086184455,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8262",33,"Tmp_25_28_Nut0.75",25,0.75,1.16771298344492,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8263",34,"Tmp_18_21_Nut0.01",21,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8264",34,"Tmp_18_21_Nut0.35",21,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8265",34,"Tmp_18_21_Nut0.75",21,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8266",34,"Tmp_22_25_Nut0.01",25,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8267",34,"Tmp_22_25_Nut0.35",25,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8268",34,"Tmp_22_25_Nut0.75",25,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8269",34,"Tmp_25_28_Nut0.01",28,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8270",34,"Tmp_25_28_Nut0.35",28,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8271",34,"Tmp_25_28_Nut0.75",28,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8272",35,"Tmp_18_21_Nut0.01",21,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8273",35,"Tmp_18_21_Nut0.35",21,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8274",35,"Tmp_18_21_Nut0.75",21,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8275",35,"Tmp_22_25_Nut0.01",25,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8276",35,"Tmp_22_25_Nut0.35",25,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8277",35,"Tmp_22_25_Nut0.75",25,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8278",35,"Tmp_25_28_Nut0.01",28,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8279",35,"Tmp_25_28_Nut0.35",28,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8280",35,"Tmp_25_28_Nut0.75",28,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8281",36,"Tmp_18_21_Nut0.01",21,0.01,1.05745431242317,0.00700459723224828,"Colpidium_Paramecium_Spirostomum","CPS",3
"8282",36,"Tmp_18_21_Nut0.35",21,0.35,1.00113948707524,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8283",36,"Tmp_18_21_Nut0.75",21,0.75,1.03305551554945,0.303618224881367,"Colpidium_Paramecium_Spirostomum","CPS",3
"8284",36,"Tmp_22_25_Nut0.01",25,0.01,1.12860745413329,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8285",36,"Tmp_22_25_Nut0.35",25,0.35,1.16538086184455,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8286",36,"Tmp_22_25_Nut0.75",25,0.75,1.16771298344492,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8287",36,"Tmp_25_28_Nut0.01",28,0.01,1.32369916945899,0.193325346213986,"Colpidium_Paramecium_Spirostomum","CPS",3
"8288",36,"Tmp_25_28_Nut0.35",28,0.35,1.5428374096363,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8289",36,"Tmp_25_28_Nut0.75",28,0.75,1.81335071818294,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8290",37,"Tmp_18_21_Nut0.01",18,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8291",37,"Tmp_18_21_Nut0.35",18,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8292",37,"Tmp_18_21_Nut0.75",18,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8293",37,"Tmp_22_25_Nut0.01",22,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8294",37,"Tmp_22_25_Nut0.35",22,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8295",37,"Tmp_22_25_Nut0.75",22,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8296",37,"Tmp_25_28_Nut0.01",25,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8297",37,"Tmp_25_28_Nut0.35",25,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8298",37,"Tmp_25_28_Nut0.75",25,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8299",38,"Tmp_18_21_Nut0.01",18,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8300",38,"Tmp_18_21_Nut0.35",18,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8301",38,"Tmp_18_21_Nut0.75",18,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8302",38,"Tmp_22_25_Nut0.01",22,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8303",38,"Tmp_22_25_Nut0.35",22,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8304",38,"Tmp_22_25_Nut0.75",22,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8305",38,"Tmp_25_28_Nut0.01",25,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8306",38,"Tmp_25_28_Nut0.35",25,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8307",38,"Tmp_25_28_Nut0.75",25,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8308",39,"Tmp_18_21_Nut0.01",18,0.01,1.04505808844971,0.615353399384455,"Colpidium_Paramecium_Spirostomum","CPS",3
"8309",39,"Tmp_18_21_Nut0.35",18,0.35,1.01890258381855,0.182728067231945,"Colpidium_Paramecium_Spirostomum","CPS",3
"8310",39,"Tmp_18_21_Nut0.75",18,0.75,1.00794784264087,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8311",39,"Tmp_22_25_Nut0.01",22,0.01,1.09784783122872,0.00800554243409014,"Colpidium_Paramecium_Spirostomum","CPS",3
"8312",39,"Tmp_22_25_Nut0.35",22,0.35,1.01624855953718,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8313",39,"Tmp_22_25_Nut0.75",22,0.75,1.0392821075173,0.124779772729668,"Colpidium_Paramecium_Spirostomum","CPS",3
"8314",39,"Tmp_25_28_Nut0.01",25,0.01,1.12860745413329,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8315",39,"Tmp_25_28_Nut0.35",25,0.35,1.16538086184455,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8316",39,"Tmp_25_28_Nut0.75",25,0.75,1.16771298344492,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8317",40,"Tmp_18_21_Nut0.01",21,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8318",40,"Tmp_18_21_Nut0.35",21,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8319",40,"Tmp_18_21_Nut0.75",21,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8320",40,"Tmp_22_25_Nut0.01",25,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8321",40,"Tmp_22_25_Nut0.35",25,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8322",40,"Tmp_22_25_Nut0.75",25,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8323",40,"Tmp_25_28_Nut0.01",28,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8324",40,"Tmp_25_28_Nut0.35",28,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8325",40,"Tmp_25_28_Nut0.75",28,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8326",41,"Tmp_18_21_Nut0.01",21,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8327",41,"Tmp_18_21_Nut0.35",21,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8328",41,"Tmp_18_21_Nut0.75",21,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8329",41,"Tmp_22_25_Nut0.01",25,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8330",41,"Tmp_22_25_Nut0.35",25,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8331",41,"Tmp_22_25_Nut0.75",25,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8332",41,"Tmp_25_28_Nut0.01",28,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8333",41,"Tmp_25_28_Nut0.35",28,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8334",41,"Tmp_25_28_Nut0.75",28,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8335",42,"Tmp_18_21_Nut0.01",21,0.01,1.05745431242317,0.00700459723224828,"Colpidium_Paramecium_Spirostomum","CPS",3
"8336",42,"Tmp_18_21_Nut0.35",21,0.35,1.00113948707524,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8337",42,"Tmp_18_21_Nut0.75",21,0.75,1.03305551554945,0.303618224881367,"Colpidium_Paramecium_Spirostomum","CPS",3
"8338",42,"Tmp_22_25_Nut0.01",25,0.01,1.12860745413329,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8339",42,"Tmp_22_25_Nut0.35",25,0.35,1.16538086184455,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8340",42,"Tmp_22_25_Nut0.75",25,0.75,1.16771298344492,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8341",42,"Tmp_25_28_Nut0.01",28,0.01,1.32369916945899,0.193325346213986,"Colpidium_Paramecium_Spirostomum","CPS",3
"8342",42,"Tmp_25_28_Nut0.35",28,0.35,1.5428374096363,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8343",42,"Tmp_25_28_Nut0.75",28,0.75,1.81335071818294,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8344",43,"Tmp_18_21_Nut0.01",18,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8345",43,"Tmp_18_21_Nut0.35",18,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8346",43,"Tmp_18_21_Nut0.75",18,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8347",43,"Tmp_22_25_Nut0.01",22,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8348",43,"Tmp_22_25_Nut0.35",22,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8349",43,"Tmp_22_25_Nut0.75",22,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8350",43,"Tmp_25_28_Nut0.01",25,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8351",43,"Tmp_25_28_Nut0.35",25,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8352",43,"Tmp_25_28_Nut0.75",25,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8353",44,"Tmp_18_21_Nut0.01",18,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8354",44,"Tmp_18_21_Nut0.35",18,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8355",44,"Tmp_18_21_Nut0.75",18,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8356",44,"Tmp_22_25_Nut0.01",22,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8357",44,"Tmp_22_25_Nut0.35",22,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8358",44,"Tmp_22_25_Nut0.75",22,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8359",44,"Tmp_25_28_Nut0.01",25,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8360",44,"Tmp_25_28_Nut0.35",25,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8361",44,"Tmp_25_28_Nut0.75",25,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8362",45,"Tmp_18_21_Nut0.01",18,0.01,1.04505808844971,0.615353399384455,"Colpidium_Paramecium_Spirostomum","CPS",3
"8363",45,"Tmp_18_21_Nut0.35",18,0.35,1.01890258381855,0.182728067231945,"Colpidium_Paramecium_Spirostomum","CPS",3
"8364",45,"Tmp_18_21_Nut0.75",18,0.75,1.00794784264087,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8365",45,"Tmp_22_25_Nut0.01",22,0.01,1.09784783122872,0.00800554243409014,"Colpidium_Paramecium_Spirostomum","CPS",3
"8366",45,"Tmp_22_25_Nut0.35",22,0.35,1.01624855953718,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8367",45,"Tmp_22_25_Nut0.75",22,0.75,1.0392821075173,0.124779772729668,"Colpidium_Paramecium_Spirostomum","CPS",3
"8368",45,"Tmp_25_28_Nut0.01",25,0.01,1.12860745413329,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8369",45,"Tmp_25_28_Nut0.35",25,0.35,1.16538086184455,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8370",45,"Tmp_25_28_Nut0.75",25,0.75,1.16771298344492,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8371",46,"Tmp_18_21_Nut0.01",21,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8372",46,"Tmp_18_21_Nut0.35",21,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8373",46,"Tmp_18_21_Nut0.75",21,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8374",46,"Tmp_22_25_Nut0.01",25,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8375",46,"Tmp_22_25_Nut0.35",25,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8376",46,"Tmp_22_25_Nut0.75",25,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8377",46,"Tmp_25_28_Nut0.01",28,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8378",46,"Tmp_25_28_Nut0.35",28,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8379",46,"Tmp_25_28_Nut0.75",28,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8380",47,"Tmp_18_21_Nut0.01",21,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8381",47,"Tmp_18_21_Nut0.35",21,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8382",47,"Tmp_18_21_Nut0.75",21,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8383",47,"Tmp_22_25_Nut0.01",25,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8384",47,"Tmp_22_25_Nut0.35",25,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8385",47,"Tmp_22_25_Nut0.75",25,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8386",47,"Tmp_25_28_Nut0.01",28,0.01,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8387",47,"Tmp_25_28_Nut0.35",28,0.35,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8388",47,"Tmp_25_28_Nut0.75",28,0.75,0,NA,"Colpidium_Paramecium_Spirostomum","CPS",3
"8389",48,"Tmp_18_21_Nut0.01",21,0.01,1.05745431242317,0.00700459723224828,"Colpidium_Paramecium_Spirostomum","CPS",3
"8390",48,"Tmp_18_21_Nut0.35",21,0.35,1.00113948707524,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8391",48,"Tmp_18_21_Nut0.75",21,0.75,1.03305551554945,0.303618224881367,"Colpidium_Paramecium_Spirostomum","CPS",3
"8392",48,"Tmp_22_25_Nut0.01",25,0.01,1.12860745413329,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8393",48,"Tmp_22_25_Nut0.35",25,0.35,1.16538086184455,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8394",48,"Tmp_22_25_Nut0.75",25,0.75,1.16771298344492,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8395",48,"Tmp_25_28_Nut0.01",28,0.01,1.32369916945899,0.193325346213986,"Colpidium_Paramecium_Spirostomum","CPS",3
"8396",48,"Tmp_25_28_Nut0.35",28,0.35,1.5428374096363,0,"Colpidium_Paramecium_Spirostomum","CPS",3
"8397",48,"Tmp_25_28_Nut0.75",28,0.75,1.81335071818294,0,"Colpidium_Paramecium_Spirostomum","CPS",3
